0	3338
0	368
0	1990
0	991
0	451
0	2194
1	2707
1	1400
1	645
1	1514
1	2199
1	2057
2	545
2	2147
2	1731
2	2855
2	1606
2	3124
3	2108
3	2802
3	3387
3	1957
3	2805
3	996
4	1312
4	1325
4	258
4	1882
5	2034
5	1233
5	2789
5	680
5	2989
5	1272
6	3377
6	3365
6	1383
6	2976
6	2470
6	1965
7	483
7	1382
7	722
7	1413
7	1958
7	3395
8	1113
8	2099
8	2065
8	3386
8	110
8	997
9	2216
9	606
9	842
9	1006
10	2283
10	2722
10	574
10	3188
10	1128
10	1201
11	1199
11	3033
11	311
11	1668
11	1947
11	3064
12	124
12	385
12	3238
12	126
12	2088
12	651
13	1610
13	1374
13	3218
13	2378
14	1770
14	751
14	207
15	1803
15	3109
15	1765
15	2212
15	1972
15	2166
16	3164
16	736
16	3257
16	2832
16	3209
16	2513
17	2349
17	2632
17	1441
17	2190
17	2381
17	3029
18	692
18	2697
18	2836
18	72
18	2687
18	2038
19	1189
19	555
19	1570
19	318
19	570
19	60
20	3100
20	871
20	505
20	2132
21	1856
21	3175
21	2556
21	2568
21	1474
21	2353
22	1993
22	2564
22	199
22	1129
22	2397
22	1472
23	1953
23	1964
23	1682
23	68
23	133
23	2098
24	1031
24	1258
24	1484
24	2829
24	2827
24	1920
25	1738
25	1819
25	1658
25	552
25	260
25	2124
26	2747
26	2336
26	732
26	3425
26	327
26	2772
27	1334
27	286
27	3231
27	3145
27	910
27	449
28	1249
28	1836
28	582
28	1465
28	2348
28	1961
29	632
29	1281
29	1583
29	3420
29	608
29	2797
30	3359
30	833
30	3175
30	299
30	3210
30	3183
31	2649
31	574
31	3166
31	1987
31	2248
31	2423
32	150
32	1321
32	3000
32	1656
32	3107
32	3176
33	954
33	2033
33	355
33	2179
33	1321
33	1392
34	48
34	2447
34	967
34	550
34	634
34	1498
35	1119
35	3051
35	238
35	2861
35	2442
35	1495
36	3273
36	3029
36	2504
36	797
36	383
36	1611
37	929
37	655
37	1118
37	2042
37	693
37	1553
38	2679
38	2104
38	2974
38	2532
38	473
38	159
39	1374
39	1330
39	512
39	1006
40	1044
40	3374
40	2451
40	1708
40	3240
40	3134
41	1139
41	1365
41	2875
41	2868
41	2039
41	845
42	271
42	1646
42	2045
42	3257
42	3178
42	2839
43	944
43	1020
43	2991
43	1090
43	429
43	1627
44	2821
44	870
44	1877
44	1469
44	363
44	1311
45	933
45	2298
45	323
45	533
45	715
45	1013
46	2469
46	2798
46	3350
46	648
46	2708
46	2290
47	1535
47	2845
47	3391
47	1767
47	998
47	1431
48	848
48	1104
48	1003
48	2447
48	967
49	147
49	679
49	2597
49	3226
49	1306
49	1909
50	2289
50	3014
50	1298
50	2767
50	1979
50	2502
51	1342
51	610
51	2066
51	2113
51	865
51	2589
52	2375
52	1084
52	1371
53	578
53	71
53	3367
53	584
53	2811
53	912
54	644
54	2765
54	1218
54	162
54	3372
54	3411
55	1493
55	1829
55	3096
55	1359
55	1293
55	3127
56	1779
56	1517
56	1905
56	922
56	310
56	1562
57	1735
57	1205
57	2690
57	2739
57	223
57	116
58	96
58	1551
58	1022
58	2093
58	477
58	1048
59	1269
59	1324
59	353
59	1966
59	1154
59	937
60	555
60	570
60	3027
60	795
60	2923
61	2748
61	2465
61	2746
61	1349
61	508
62	2156
62	1761
62	2897
62	2043
62	3428
62	3092
63	486
63	805
63	111
63	2275
63	2891
63	363
64	1825
64	1792
64	2693
64	2395
64	3323
64	2750
65	3204
65	1496
65	3044
65	1757
65	3013
65	1813
66	177
66	1561
66	1066
66	1267
66	341
66	2872
67	1198
67	1236
67	2030
67	546
68	1682
68	496
68	841
68	2641
68	2098
69	1453
69	3054
69	971
69	2119
69	2403
69	2827
70	2655
70	178
70	1455
70	831
70	2201
70	2942
71	2957
71	578
71	939
71	3367
71	1842
72	818
72	1348
72	2687
72	2038
73	2254
73	799
73	2390
73	403
73	2906
73	399
74	1762
74	1140
74	527
74	1021
74	2580
74	1893
75	3136
75	2741
75	2898
75	2006
75	2267
75	324
76	2755
76	2492
76	1898
76	1492
76	1963
76	1095
77	780
77	1448
77	535
77	1193
77	2786
77	447
78	3353
78	2133
78	2992
78	890
78	2033
78	355
79	2274
79	985
79	3155
79	2396
79	838
79	245
80	1789
80	1599
80	952
80	1286
80	376
80	2581
81	789
81	3256
81	407
81	3000
81	671
81	1322
82	1582
82	641
82	297
82	2617
82	1683
82	3101
83	216
83	439
83	1168
83	2603
84	3122
84	2258
84	1890
84	1555
84	1689
84	2452
85	2200
85	1238
85	2767
85	393
85	1660
85	2502
86	1722
86	3282
86	131
86	1633
86	1559
86	743
87	1642
87	2591
87	1787
87	601
87	2805
87	3034
88	1851
88	3157
88	690
88	1645
88	2286
88	886
89	851
89	2530
89	1225
89	766
89	2736
89	541
90	3070
90	2850
90	652
90	1794
90	995
90	3357
91	1314
91	2085
91	1158
91	1012
91	2438
91	2143
92	1289
92	2387
92	2072
92	506
93	2456
93	3283
93	1037
93	1412
93	3330
94	2336
94	2967
94	3425
94	612
94	803
94	1717
95	1051
95	1563
95	2669
95	2590
95	1940
95	3286
96	2425
96	1442
96	1551
96	1861
96	2093
97	2304
97	2131
97	2386
97	3341
97	2588
97	2454
98	1886
98	3056
98	3341
98	2242
98	2014
98	2454
99	151
99	1169
99	534
99	1764
99	1400
99	2547
100	144
100	603
100	830
100	1962
100	366
100	2162
101	387
101	1831
101	322
101	1366
101	2410
101	935
102	1203
102	3276
102	138
102	1114
102	3125
102	3317
103	1197
103	1965
103	909
103	2153
103	3044
103	1757
104	2638
104	2080
104	2539
104	1420
104	3422
104	1355
105	1007
105	1978
105	329
105	2180
105	1699
105	3067
106	624
106	3059
106	3167
106	1435
106	1724
106	2973
107	2462
107	3163
107	2108
107	2975
107	213
107	2887
108	1895
108	3306
108	2345
108	1429
108	2227
109	2182
109	304
109	2082
109	2985
109	1026
109	561
110	1113
110	1039
110	931
110	894
110	997
111	2079
111	486
111	448
111	2275
111	1336
112	1080
112	3011
112	2592
112	3074
112	3119
112	712
113	1288
113	1155
113	787
113	2316
113	2322
113	1063
114	2902
114	430
114	3430
114	2363
114	2032
114	2303
115	248
115	2277
115	1424
115	2211
115	611
116	1205
116	223
116	2266
116	2921
116	3323
117	1337
117	1445
117	3248
117	1590
117	638
117	194
118	2264
118	1705
118	2978
118	897
118	1692
118	2345
119	1734
119	367
119	2735
119	880
119	1031
119	2829
120	1941
120	1657
120	1017
120	2837
120	2521
120	1389
121	2023
121	3100
121	871
121	1723
121	1320
121	1661
122	782
122	388
122	2696
122	1565
122	1557
122	2401
123	825
123	1024
123	1205
123	1360
123	2571
123	2266
124	3352
124	1203
124	3276
124	385
124	3238
125	2543
125	650
125	1173
125	2888
125	809
125	1486
126	385
126	651
126	2306
126	959
126	1573
127	247
127	2651
127	2149
127	1805
127	745
127	962
128	820
128	922
128	1156
128	374
128	3253
128	1528
129	1014
129	1132
129	1875
129	443
129	147
129	2261
130	1027
130	642
130	1838
130	2930
130	3418
130	467
131	1817
131	3307
131	1633
131	2286
131	1559
132	452
132	2925
132	176
132	807
132	1163
132	1179
133	1964
133	372
133	790
133	2579
133	2098
134	1816
134	3109
134	2212
134	2509
135	1543
135	2729
135	500
135	364
135	1676
135	2226
136	444
136	1923
136	966
136	2637
136	2816
136	2900
137	1164
137	1711
137	3332
137	2623
137	2154
137	2362
138	776
138	2288
138	3276
138	2761
138	3317
139	1072
139	346
139	932
139	2058
139	1852
139	2406
140	1253
140	1912
140	3050
140	3370
140	441
140	413
141	519
141	370
141	694
141	3293
141	3001
141	3342
142	536
142	1344
142	1875
142	443
142	900
142	2558
143	765
143	2534
143	3312
143	2340
143	1346
143	1333
144	721
144	3194
144	3404
144	603
144	830
145	2846
145	2895
145	3215
145	3370
145	1684
145	1806
146	1318
146	2576
146	913
146	372
146	1317
146	740
147	1014
147	1132
147	679
147	2597
148	1177
148	3217
148	2068
148	2724
148	1915
148	1602
149	583
149	1372
149	1452
149	1019
149	3201
149	2165
150	235
150	772
150	789
150	3000
150	3176
151	1926
151	534
151	2547
152	879
152	2070
152	1041
152	813
152	3277
152	1107
153	3181
153	2865
153	313
153	1270
153	2196
153	949
154	1618
154	2328
154	1793
154	1062
154	2896
154	613
155	524
155	1296
155	3046
155	483
155	1382
155	1579
156	2878
156	331
156	1302
156	485
156	2557
156	1592
157	948
157	1434
157	306
157	1062
157	735
157	613
158	1583
158	2011
158	1651
158	2629
158	3420
158	426
159	408
159	305
159	3089
159	2532
159	473
160	714
160	3397
160	2984
160	675
160	2058
160	2209
161	489
161	1043
161	1396
161	2602
161	1314
161	2085
162	1218
162	711
162	3411
162	1341
162	2318
163	798
163	2151
163	663
163	1199
163	1613
163	1947
164	1263
164	2892
164	2212
164	2166
165	568
165	662
165	229
165	2351
165	1032
165	3158
166	1122
166	493
166	1113
166	257
166	942
166	931
167	1058
167	1533
167	1064
167	1184
167	3220
167	280
168	2858
168	2285
168	2458
168	2388
168	2412
168	850
169	1123
169	549
169	1927
169	3392
169	2517
169	1378
170	594
170	2553
170	1841
171	1212
171	2099
171	249
171	1701
171	3383
171	2004
172	2319
172	2971
172	763
172	1078
172	3285
172	295
173	1198
173	1502
173	1778
173	271
173	1924
173	1646
174	497
174	1222
174	476
174	3039
174	1277
174	2124
175	934
175	1143
175	3141
175	377
175	3398
175	881
176	807
176	1163
176	1496
176	2056
176	1698
177	2352
177	1561
177	654
177	341
177	1266
178	1739
178	1455
178	2201
178	2722
178	1128
179	1657
179	3284
179	1537
179	1084
180	2669
180	3187
180	2868
180	2039
180	2376
180	597
181	1335
181	1239
181	2073
181	1102
181	3118
181	1749
182	1655
182	1110
182	1544
182	506
183	667
183	1339
183	2391
183	1715
183	1900
183	3334
184	314
184	3301
184	2111
184	575
184	1333
184	1959
185	1363
185	2392
185	3156
185	1809
185	817
185	2727
186	3265
186	2178
186	189
186	423
186	1982
186	1172
187	1507
187	1732
187	332
187	2428
187	2744
187	1834
188	2665
188	1532
188	2329
188	2222
188	1430
188	3233
189	1649
189	2178
189	933
189	492
189	423
190	1880
190	1251
190	2374
190	2957
190	2938
190	3080
191	2629
191	943
191	426
191	644
191	2765
191	2781
192	1487
192	227
192	1850
192	1664
192	2852
192	2486
193	2800
193	2738
193	2533
193	2771
193	759
193	1092
194	1337
194	1020
194	2991
194	1590
194	3087
195	206
195	498
195	626
195	3289
195	1450
195	1714
196	2730
196	2352
196	1561
196	1016
196	1997
196	3116
197	2118
197	2116
197	734
197	2747
197	2840
197	2772
198	1748
198	2419
198	2218
198	529
198	738
198	823
199	2402
199	1129
199	1472
199	3251
199	3180
200	1695
200	2184
200	2716
200	3336
200	3227
200	2377
201	2567
201	522
201	1194
201	1605
201	1008
201	1342
202	1463
202	1033
202	1702
202	1081
202	1690
202	560
203	1109
203	1347
203	1672
203	2604
203	2635
203	1815
204	665
204	689
204	290
204	1951
204	2417
204	1754
205	1141
205	269
205	1571
205	2550
205	2870
205	3243
206	2003
206	3371
206	1326
206	498
206	1450
207	1770
207	3131
207	751
207	3190
207	1170
208	1816
208	2509
208	2443
208	1476
208	1832
209	1141
209	3198
209	2293
209	432
209	2870
209	2541
210	219
210	2040
210	264
210	457
210	2879
210	792
211	2299
211	3142
211	2643
211	756
212	1348
212	2478
212	1376
213	550
213	2108
213	1498
213	2887
213	1957
214	353
214	2617
214	1047
214	1877
214	2337
214	3101
215	241
215	2836
215	785
215	365
215	317
215	1687
216	523
216	3292
216	439
217	3421
217	2399
217	680
217	1216
217	1384
217	1272
218	2369
218	2498
218	1719
218	2904
218	408
218	2988
219	526
219	1449
219	2040
219	3196
219	792
220	1524
220	440
220	2157
220	2313
220	2411
220	1069
221	1612
221	244
221	1101
221	2924
221	2405
221	2808
222	431
222	2561
222	778
222	974
222	2394
222	3327
223	1541
223	2739
223	2606
223	2921
224	279
224	3161
224	968
224	1009
224	1630
224	349
225	539
225	2828
225	852
225	2483
225	1769
225	2320
226	627
226	827
226	409
226	543
226	375
226	3349
227	1487
227	1931
227	1504
227	1850
227	3082
228	3068
228	3066
228	1182
228	3076
228	1994
228	1065
229	568
229	3172
229	1032
229	2503
229	3379
230	2156
230	1923
230	2822
230	2897
230	2113
230	865
231	1309
231	1914
231	530
231	477
231	622
231	843
232	1393
232	2595
232	3412
232	1124
232	3075
232	1864
233	1853
233	2021
233	420
233	2315
234	2255
234	495
234	796
234	2116
234	734
234	3162
235	772
235	2676
235	1891
235	789
235	883
236	1067
236	2455
236	486
236	805
236	1582
236	297
237	2130
237	545
237	308
237	1606
237	3182
237	2734
238	1394
238	1119
238	1085
238	1495
239	1175
239	2544
239	2738
239	2533
239	3224
239	2779
240	1695
240	875
240	2966
240	1166
240	2223
240	2015
241	1049
241	940
241	785
241	317
241	1669
242	757
242	1962
242	1781
242	366
242	3309
242	3308
243	314
243	3342
243	1115
243	605
243	2111
243	832
244	2191
244	2214
244	1612
244	1797
244	2808
245	2274
245	1064
245	1184
245	838
245	2167
246	2847
246	421
246	2224
246	983
